task,crop,dr,model,seed,score,fit_seconds,n_train,n_test,best_params,epochs_run
classification,Carrot,PCA,k-NN,6,0.7105263157894737,0.0889098970219492,319,80,"{""n_neighbors"": 5, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,PCA,k-NN,7,0.6842105263157895,0.0858750361949205,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,PCA,k-NN,8,0.6744186046511628,0.0894565130583942,319,80,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Carrot,PCA,k-NN,9,0.7,0.0844258014112711,319,80,"{""n_neighbors"": 5, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Lettuce,BOTCAST,Decision tree,0,0.8785046728971962,0.1148131480440497,431,109,"{""max_depth"": 4, ""min_samples_split"": 5}",
classification,Lettuce,BOTCAST,Decision tree,1,0.897196261682243,0.107950075995177,432,108,"{""max_depth"": 4, ""min_samples_split"": 5}",
classification,Lettuce,BOTCAST,Decision tree,2,0.9090909090909092,0.1069575347937643,432,108,"{""max_depth"": 5, ""min_samples_split"": 5}",
classification,Lettuce,BOTCAST,Decision tree,3,0.9272727272727272,0.2517878259532153,431,109,"{""max_depth"": 5, ""min_samples_split"": 5}",
classification,Lettuce,BOTCAST,Decision tree,4,0.9245283018867924,0.1084081199951469,431,109,"{""max_depth"": 4, ""min_samples_split"": 5}",
classification,Lettuce,BOTCAST,Decision tree,5,0.8543689320388349,0.118294253014028,434,106,"{""max_depth"": 4, ""min_samples_split"": 5}",
classification,Lettuce,BOTCAST,Decision tree,6,0.918918918918919,0.1122779808938503,431,109,"{""max_depth"": 5, ""min_samples_split"": 5}",
classification,Lettuce,BOTCAST,Decision tree,7,0.8910891089108911,0.1114293620921671,433,107,"{""max_depth"": 4, ""min_samples_split"": 5}",
classification,Lettuce,BOTCAST,Decision tree,8,0.8909090909090909,0.1124096820130944,430,110,"{""max_depth"": 4, ""min_samples_split"": 5}",
classification,Lettuce,BOTCAST,Decision tree,9,0.8990825688073395,0.1127286553382873,433,107,"{""max_depth"": 4, ""min_samples_split"": 5}",
classification,Lettuce,BOTCAST,LSTM,0,0.8785046728971962,513.9769000100205,375,109,"{""K"": 2, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",64.0
classification,Lettuce,BOTCAST,LSTM,1,0.897196261682243,542.5124606309691,377,108,"{""K"": 2, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",29.0
classification,Lettuce,BOTCAST,LSTM,2,0.8849557522123894,474.7802033239277,379,108,"{""K"": 2, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",97.0
classification,Lettuce,BOTCAST,LSTM,3,0.9272727272727272,485.2364966650493,371,109,"{""K"": 6, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.0003}",111.0
classification,Lettuce,BOTCAST,LSTM,4,0.9245283018867924,417.0010460229824,375,109,"{""K"": 6, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",43.0
classification,Lettuce,BOTCAST,LSTM,5,0.8543689320388349,500.2755615588976,384,106,"{""K"": 4, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.0003}",87.0
classification,Lettuce,BOTCAST,LSTM,6,0.8869565217391304,536.6024697379908,378,109,"{""K"": 2, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.0003}",164.0
classification,Lettuce,BOTCAST,LSTM,7,0.8910891089108911,423.75942508492153,379,107,"{""K"": 2, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",52.0
classification,Lettuce,BOTCAST,LSTM,8,0.8909090909090909,441.78900054399855,377,110,"{""K"": 2, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",72.0
classification,Lettuce,BOTCAST,LSTM,9,0.8990825688073395,471.5374968240503,380,107,"{""K"": 6, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",46.0
classification,Lettuce,BOTCAST,MLP,0,0.8785046728971962,196.07491963729265,375,109,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",87.0
classification,Lettuce,BOTCAST,MLP,1,0.897196261682243,174.5331841162406,377,108,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",53.0
classification,Lettuce,BOTCAST,MLP,2,0.9090909090909092,213.60332353180277,379,108,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",156.0
classification,Lettuce,BOTCAST,MLP,3,0.9272727272727272,191.55294773215428,371,109,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",140.0
classification,Lettuce,BOTCAST,MLP,4,0.9245283018867924,189.5973449749872,375,109,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",59.0
classification,Lettuce,BOTCAST,MLP,5,0.8543689320388349,205.7783362553455,384,106,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",87.0
classification,Lettuce,BOTCAST,MLP,6,0.918918918918919,219.94177604094148,378,109,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",170.0
classification,Lettuce,BOTCAST,MLP,7,0.8910891089108911,189.80490775499493,379,107,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",143.0
classification,Lettuce,BOTCAST,MLP,8,0.8909090909090909,195.28430787613613,377,110,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",50.0
classification,Lettuce,BOTCAST,MLP,9,0.8990825688073395,193.8028319668956,380,107,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",46.0
classification,Lettuce,BOTCAST,Mamba SSM,0,0.8785046728971962,1187.975498041138,375,109,"{""K"": 2, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.0003}",32.0
classification,Lettuce,BOTCAST,Mamba SSM,1,0.897196261682243,1290.4533535898663,377,108,"{""K"": 6, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.0003}",26.0
classification,Lettuce,BOTCAST,Mamba SSM,2,0.9009009009009008,1225.7724815858528,379,108,"{""K"": 2, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",30.0
classification,Lettuce,BOTCAST,Mamba SSM,3,0.9272727272727272,1342.0971620911732,371,109,"{""K"": 2, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",40.0
classification,Lettuce,BOTCAST,Mamba SSM,4,0.9245283018867924,1235.5784596786834,375,109,"{""K"": 2, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",27.0
classification,Lettuce,BOTCAST,Mamba SSM,5,0.8543689320388349,1349.294395948993,384,106,"{""K"": 2, ""units"": 32, ""dropout"": 0.2, ""lr"": 0.001}",31.0
classification,Lettuce,BOTCAST,Mamba SSM,6,0.9107142857142856,1332.2081518289633,378,109,"{""K"": 2, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",36.0
classification,Lettuce,BOTCAST,Mamba SSM,7,0.8910891089108911,1267.8531565330925,379,107,"{""K"": 2, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.0003}",32.0
classification,Lettuce,BOTCAST,Mamba SSM,8,0.8785046728971962,1308.4739538761787,377,110,"{""K"": 2, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",27.0
classification,Lettuce,BOTCAST,Mamba SSM,9,0.8990825688073395,1231.1740205569658,380,107,"{""K"": 2, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.0003}",31.0
classification,Lettuce,BOTCAST,RNN GRU,0,0.8785046728971962,606.2001314740628,375,109,"{""K"": 2, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",103.0
classification,Lettuce,BOTCAST,RNN GRU,1,0.897196261682243,658.4125510089798,377,108,"{""K"": 2, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",29.0
classification,Lettuce,BOTCAST,RNN GRU,2,0.8928571428571429,480.61912210297305,379,108,"{""K"": 2, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",97.0
classification,Lettuce,BOTCAST,RNN GRU,3,0.9272727272727272,514.2792126779677,371,109,"{""K"": 2, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.001}",78.0
classification,Lettuce,BOTCAST,RNN GRU,4,0.9245283018867924,470.0452289750101,375,109,"{""K"": 4, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",45.0
classification,Lettuce,BOTCAST,RNN GRU,5,0.8543689320388349,625.8318667110289,384,106,"{""K"": 2, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.001}",43.0
classification,Lettuce,BOTCAST,RNN GRU,6,0.918918918918919,633.238959498005,378,109,"{""K"": 2, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.0003}",48.0
classification,Lettuce,BOTCAST,RNN GRU,7,0.8910891089108911,501.3028751970269,379,107,"{""K"": 4, ""units"": 32, ""dropout"": 0.3, ""lr"": 0.001}",78.0
classification,Lettuce,BOTCAST,RNN GRU,8,0.8909090909090909,532.4034594059922,377,110,"{""K"": 2, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",50.0
classification,Lettuce,BOTCAST,RNN GRU,9,0.8990825688073395,615.4933266870212,380,107,"{""K"": 6, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",46.0
classification,Lettuce,BOTCAST,Random forest,0,0.8785046728971962,7.151719293091446,431,109,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Lettuce,BOTCAST,Random forest,1,0.897196261682243,7.300901097711176,432,108,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Lettuce,BOTCAST,Random forest,2,0.9090909090909092,7.145656718872488,432,108,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Lettuce,BOTCAST,Random forest,3,0.9272727272727272,7.172599889803678,431,109,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Lettuce,BOTCAST,Random forest,4,0.9245283018867924,7.137356312945485,431,109,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Lettuce,BOTCAST,Random forest,5,0.8543689320388349,8.614854358602315,434,106,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Lettuce,BOTCAST,Random forest,6,0.918918918918919,6.327168854884803,431,109,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Lettuce,BOTCAST,Random forest,7,0.8910891089108911,6.38094048621133,433,107,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Lettuce,BOTCAST,Random forest,8,0.8909090909090909,6.381941196043044,430,110,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Lettuce,BOTCAST,Random forest,9,0.8990825688073395,7.396704287268221,433,107,"{""n_estimators"": 100, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_split"": 2}",
classification,Lettuce,BOTCAST,TabPFN,0,0.8785046728971962,17.504496812005527,431,109,"{""model"": ""tabpfn-v3-default""}",
classification,Lettuce,BOTCAST,TabPFN,1,0.897196261682243,16.837347771972418,432,108,"{""model"": ""tabpfn-v3-default""}",
classification,Lettuce,BOTCAST,TabPFN,2,0.9090909090909092,17.220492088934407,432,108,"{""model"": ""tabpfn-v3-default""}",
classification,Lettuce,BOTCAST,TabPFN,3,0.9272727272727272,16.23600189492572,431,109,"{""model"": ""tabpfn-v3-default""}",
classification,Lettuce,BOTCAST,TabPFN,4,0.9245283018867924,17.806482366053388,431,109,"{""model"": ""tabpfn-v3-default""}",
classification,Lettuce,BOTCAST,TabPFN,5,0.8543689320388349,17.402979317004792,434,106,"{""model"": ""tabpfn-v3-default""}",
classification,Lettuce,BOTCAST,TabPFN,6,0.918918918918919,17.72339814703446,431,109,"{""model"": ""tabpfn-v3-default""}",
classification,Lettuce,BOTCAST,TabPFN,7,0.8910891089108911,17.07680637901649,433,107,"{""model"": ""tabpfn-v3-default""}",
classification,Lettuce,BOTCAST,TabPFN,8,0.8909090909090909,18.305235479027036,430,110,"{""model"": ""tabpfn-v3-default""}",
classification,Lettuce,BOTCAST,TabPFN,9,0.8990825688073395,18.00414527708199,433,107,"{""model"": ""tabpfn-v3-default""}",
classification,Lettuce,BOTCAST,k-NN,0,0.8828828828828829,0.0687266369350254,431,109,"{""n_neighbors"": 3, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Lettuce,BOTCAST,k-NN,1,0.897196261682243,0.0663690818473696,432,108,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Lettuce,BOTCAST,k-NN,2,0.9090909090909092,0.0686295959167182,432,108,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Lettuce,BOTCAST,k-NN,3,0.9272727272727272,0.0675608152523636,431,109,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Lettuce,BOTCAST,k-NN,4,0.9019607843137256,0.0671900711022317,431,109,"{""n_neighbors"": 3, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Lettuce,BOTCAST,k-NN,5,0.8,0.066270550712943,434,106,"{""n_neighbors"": 3, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Lettuce,BOTCAST,k-NN,6,0.8543689320388349,0.0669225482270121,431,109,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Lettuce,BOTCAST,k-NN,7,0.8910891089108911,0.0666125142015516,433,107,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Lettuce,BOTCAST,k-NN,8,0.8596491228070176,0.0668666376732289,430,110,"{""n_neighbors"": 5, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Lettuce,BOTCAST,k-NN,9,0.8990825688073395,0.0665421239100396,433,107,"{""n_neighbors"": 7, ""weights"": ""uniform"", ""metric"": ""euclidean""}",
classification,Lettuce,Isomap,Decision tree,0,0.8703703703703703,1.774472082965076,431,109,"{""max_depth"": 3, ""min_samples_split"": 5}",
classification,Lettuce,Isomap,Decision tree,1,0.8571428571428571,1.6051433668471873,432,108,"{""max_depth"": 3, ""min_samples_split"": 5}",
classification,Lettuce,Isomap,Decision tree,2,0.8947368421052632,1.5028915707953274,432,108,"{""max_depth"": 3, ""min_samples_split"": 20}",
classification,Lettuce,Isomap,Decision tree,3,0.896551724137931,1.3966233432292938,431,109,"{""max_depth"": 3, ""min_samples_split"": 20}",
classification,Lettuce,Isomap,Decision tree,4,0.9056603773584906,1.1321576149202883,431,109,"{""max_depth"": 4, ""min_samples_split"": 5}",
classification,Lettuce,Isomap,Decision tree,5,0.8,1.7176989512518048,434,106,"{""max_depth"": 4, ""min_samples_split"": 5}",
classification,Lettuce,Isomap,Decision tree,6,0.8828828828828829,1.124481685925275,431,109,"{""max_depth"": 5, ""min_samples_split"": 20}",
classification,Lettuce,Isomap,Decision tree,7,0.8888888888888888,1.1282548950985074,433,107,"{""max_depth"": 3, ""min_samples_split"": 5}",
classification,Lettuce,Isomap,Decision tree,8,0.8256880733944955,1.6398960198275745,430,110,"{""max_depth"": 5, ""min_samples_split"": 10}",
classification,Lettuce,Isomap,Decision tree,9,0.8113207547169812,1.384722039103508,433,107,"{""max_depth"": 4, ""min_samples_split"": 10}",
classification,Lettuce,Isomap,LSTM,0,0.8785046728971962,309.0295243280707,375,109,"{""K"": 6, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.0003}",85.0
classification,Lettuce,Isomap,LSTM,1,0.8888888888888888,328.618199238088,377,108,"{""K"": 6, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",33.0
classification,Lettuce,Isomap,LSTM,2,0.9090909090909092,339.1153200850822,379,108,"{""K"": 6, ""units"": 32, ""dropout"": 0.2, ""lr"": 0.001}",38.0
classification,Lettuce,Isomap,LSTM,3,0.9357798165137616,323.99105925497133,371,109,"{""K"": 4, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.001}",31.0
classification,Lettuce,Isomap,LSTM,4,0.8932038834951457,307.9252932309173,375,109,"{""K"": 4, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",36.0
classification,Lettuce,Isomap,LSTM,5,0.8461538461538461,346.3667077330174,384,106,"{""K"": 4, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",61.0
classification,Lettuce,Isomap,LSTM,6,0.9026548672566372,380.4212112110108,378,109,"{""K"": 6, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",48.0
classification,Lettuce,Isomap,LSTM,7,0.88,333.76907861907966,379,107,"{""K"": 6, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",36.0
classification,Lettuce,Isomap,LSTM,8,0.8620689655172413,376.0554371600738,377,110,"{""K"": 6, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.0003}",132.0
classification,Lettuce,Isomap,LSTM,9,0.8761904761904762,362.79422915703617,380,107,"{""K"": 4, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",70.0
classification,Lettuce,Isomap,MLP,0,0.8785046728971962,66.63135963026434,375,109,"{""hidden"": [64, 32], ""dropout"": 0.0, ""lr"": 0.001}",34.0
classification,Lettuce,Isomap,MLP,1,0.9056603773584906,76.50880371406674,377,108,"{""hidden"": [32, 16], ""dropout"": 0.4, ""lr"": 0.001}",39.0
classification,Lettuce,Isomap,MLP,2,0.9107142857142856,72.36251972196624,379,108,"{""hidden"": [32, 16], ""dropout"": 0.0, ""lr"": 0.001}",68.0
classification,Lettuce,Isomap,MLP,3,0.9158878504672896,69.8780727959238,371,109,"{""hidden"": [128, 64], ""dropout"": 0.2, ""lr"": 0.0003}",59.0
classification,Lettuce,Isomap,MLP,4,0.903846153846154,61.354922090657055,375,109,"{""hidden"": [64, 32], ""dropout"": 0.1, ""lr"": 0.001}",32.0
classification,Lettuce,Isomap,MLP,5,0.8461538461538461,83.57442669896409,384,106,"{""hidden"": [32, 16], ""dropout"": 0.4, ""lr"": 0.0003}",168.0
classification,Lettuce,Isomap,MLP,6,0.918918918918919,84.73278301022947,378,109,"{""hidden"": [32, 16], ""dropout"": 0.2, ""lr"": 0.0003}",62.0
classification,Lettuce,Isomap,MLP,7,0.8737864077669902,66.71337027708068,379,107,"{""hidden"": [128, 64], ""dropout"": 0.4, ""lr"": 0.001}",36.0
classification,Lettuce,Isomap,MLP,8,0.8392857142857143,74.55673430394381,377,110,"{""hidden"": [128, 64], ""dropout"": 0.0, ""lr"": 0.001}",67.0
classification,Lettuce,Isomap,MLP,9,0.8909090909090909,74.49529940122738,380,107,"{""hidden"": [128, 64], ""dropout"": 0.4, ""lr"": 0.001}",36.0
classification,Lettuce,Isomap,Mamba SSM,0,0.8598130841121495,1067.925864086952,375,109,"{""K"": 2, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.0003}",26.0
classification,Lettuce,Isomap,Mamba SSM,1,0.9009009009009008,1053.1216543349435,377,108,"{""K"": 6, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",27.0
classification,Lettuce,Isomap,Mamba SSM,2,0.9056603773584906,1081.5083751282657,379,108,"{""K"": 2, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.0003}",33.0
classification,Lettuce,Isomap,Mamba SSM,3,0.925925925925926,1095.016835405957,371,109,"{""K"": 2, ""units"": 32, ""dropout"": 0.4, ""lr"": 0.001}",40.0
classification,Lettuce,Isomap,Mamba SSM,4,0.9142857142857144,1110.911328701768,375,109,"{""K"": 2, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.0003}",30.0
classification,Lettuce,Isomap,Mamba SSM,5,0.8301886792452831,1103.6997692708392,384,106,"{""K"": 2, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.0003}",29.0
classification,Lettuce,Isomap,Mamba SSM,6,0.9074074074074074,1105.0185164569411,378,109,"{""K"": 4, ""units"": 64, ""dropout"": 0.3, ""lr"": 0.0003}",29.0
classification,Lettuce,Isomap,Mamba SSM,7,0.8712871287128713,1071.708685210906,379,107,"{""K"": 6, ""units"": 32, ""dropout"": 0.0, ""lr"": 0.0003}",31.0
classification,Lettuce,Isomap,Mamba SSM,8,0.8363636363636363,1079.7129215190653,377,110,"{""K"": 6, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",44.0
classification,Lettuce,Isomap,Mamba SSM,9,0.8990825688073395,1136.362207124941,380,107,"{""K"": 4, ""units"": 64, ""dropout"": 0.4, ""lr"": 0.001}",25.0
classification,Lettuce,Isomap,RNN GRU,0,0.8653846153846154,292.5090508419089,375,109,"{""K"": 4, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",30.0
classification,Lettuce,Isomap,RNN GRU,1,0.8807339449541285,324.8211166239344,377,108,"{""K"": 2, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.0003}",39.0
classification,Lettuce,Isomap,RNN GRU,2,0.9090909090909092,356.0947287409799,379,108,"{""K"": 4, ""units"": 32, ""dropout"": 0.1, ""lr"": 0.001}",38.0
classification,Lettuce,Isomap,RNN GRU,3,0.925925925925926,324.9548471509479,371,109,"{""K"": 6, ""units"": 64, ""dropout"": 0.0, ""lr"": 0.0003}",54.0
classification,Lettuce,Isomap,RNN GRU,4,0.8761904761904762,359.8829674149165,375,109,"{""K"": 6, ""units"": 64, ""dropout"": 0.1, ""lr"": 0.001}",29.0
classification,Lettuce,Isomap,RNN GRU,5,0.8155339805825242,388.13665994396433,384,106,"{""K"": 2, ""units"": 32, ""dropout"": 0.2, ""lr"": 0.0003}",117.0
classification,Lettuce,Isomap,RNN GRU,6,0.85,371.7354684419697,378,109,"{""K"": 6, ""units"": 64, ""dropout"": 0.2, ""lr"": 0.001}",27.0
